"",name,website_url,original_language,website_text_in_en,Industrie_Label
1921,Vitalityfit,https://vitality-fit.de/,de,price comparison medicin pharmaci product vitalityfitpric comparison medicin pharmaci productspric comparison medicin cosmet care productsord direct pharmaci health shopsnotepad order sever produc...,0_medic_medicin_health_healthcar
1922,The Practory,https://community.thepractory.com/,en,practori tp sundown,-1_industri_develop_employe_design
1923,Evum Motors,https://evum-motors.com/,de,electr util vehicl evum motor acar electr util vehicl transport press enter begin search electr util vehicl wheel drive green evum acar electr util vehicl wheel drive green evum acar versatil robu...,-1_industri_develop_employe_design
1924,Penseo,https://www.penseo.de,de,penseo manag compani pension digit compani pension simpl digit understandablepenseo make compani pension easi intermediari compani employe benefit complet solut set manag compani pension system tr...,-1_industri_develop_employe_design
1925,RapidCompact,http://rapidcompact.com/,en,rapidcompact optim softwar,-1_industri_develop_employe_design
1926,KRY,https://www.kry.de/,de,go doctor without go doctor kryimport inform decemb discontinu servic germani point account close access longer possibl go doctor without go doctor fast appoint schedul adult childrensick leav pre...,0_medic_medicin_health_healthcar
1927,NatuRise,https://www.naturise.de/,de,natur rise nutrit supplement item social project shop health art health art supplement list ingredi theyr blend passion skill natur masterpiec health kind supplement list ingredi theyr blend passi...,-1_industri_develop_employe_design
1928,Homeday,https://www.homeday.de:443/de/,de,homeday real estat agent real estat sale onlin valuat person valuat sell properti homeday start free valuat free charg recommend person valuat precis valu site expert precis valu local real estat ...,-1_industri_develop_employe_design
1929,Sendinblue,https://de.sendinblue.com/,de,brevo former sendinblu crm suiteour productscommunicateenablemanagecommunitysupportemail market basic tip real life examplesstrong relationship strong growth brevo help build custom relationship v...,5_marketplac_retail_salesforc_market
1930,TBLONDI,http://tblondi.com,en,tblondi think broad target intellig menu think broad target intellig influenc marketplac campaign autom analyt softwar modular data driven creator advertis solut maximis profit margin thank proces...,-1_industri_develop_employe_design
1931,Eville Game,https://eville-game.com/,en,evill multiplay game trickeri multiplay decept mad whether your good guy bad guy know trick convinc other stay aliv take part uniqu role everyon goal abil make new game feel differ unveil conspir ...,4_train_perform_platz_play
1932,understandAI,https://understand.ai,en,autom annot understand ai autom annot introduc uai autom engin comput vision data annot heart annot tool design ai nativ cut cost acceler train valid autonom drive technolog industri choos us prou...,-1_industri_develop_employe_design
1933,SPRYLAB,http://sprylab.com/,en,sprylab digit platform develop futur berlin menu develop digit platform busi model futur market lead client countri trust us project sinc offer platform develop app develop consult stand fast mark...,-1_industri_develop_employe_design
1934,Vesputi,http://vesputi.com/,de,vesputi unlimit public transport api everyth vesputi unlimit public transport api everyth menu unlimit public transport api everyth mobilitybox offer solut enabl compani integr public transport ad...,20_freight_freightfind_transport_cargo
1935,WeWash,https://we-wash.com/,de,wewash digit laundri room,25_digit_medicin_healthcar_pagetechn
1936,BookingData IO,https://www.bookingdata.io/,en,marketplac airlin travel data bookingdata top page bookingdata moreus tab navig menu item next generat travel digit infrastructur anchor find morefind moresupport bypartnersrequest demo contact us...,-1_industri_develop_employe_design
1937,devowl.io,https://devowl.io/,en,devowl io qualiti wordpress plugin develop tool real wordpress plugin devowl io build high qualiti wordpress plugin plugin reliabl fast support avail multipl languag improv function wordpress webs...,-1_industri_develop_employe_design
1938,Lemonstorm,http://www.lemonstorm.com,en,lemonstorm e commerc licenc lead brand dolemonstorm creat singl white label point entri brand audienc risk free e commerc solut licenc revenu brand full brand experi licens product advertis purcha...,5_marketplac_retail_salesforc_market
1939,Searchmetrics,https://www.searchmetrics.com/,en,searchmetr part conductor enterpris solut seo solut seo benchmark industri weve achiev resourc turn search data revenu part conductor help enterpris drive revenu search learn seo data seo advisori...,-1_industri_develop_employe_design
1940,Resility,https://www.resility.cloud,en,mitig build confid cloud secur postureplatformsolutionsblogresourcesus casescompani platformsolutionsresourcesus casescompanyblognewslettercontact usenendestart free trialfollow usstay ahead cloud...,10_cloudplan_cloud_kubernet_servic
1941,Goldie Tech,http://www.goldie-tech.com,en,start goldi tech top pagestart embed physic gold solut everyon goldi gold servic provid enabl creat emb wide varieti solut base physic gold direct ecosystem enhanc servic offer singl integr get mo...,8_invest_etf_portfolio_investor
1942,store connector,https://www.store-connector.com/,de,store connector dealer search toggl navig offer custom new purchas option lead direct product manufactur offer custom new purchas option lead direct product onlin stationari trade product avail wo...,24_vehicl_car_vehiculum_dealership
1943,Turbit Systems,https://www.turbit.com,en,turbit ai monitor wind turbin top pagesolutionsproductscustomersresourcesaboutmoreus tab navig menu item home welcomeai monitor wind turbin operationsreduc risk failur detect month advanc cut repa...,12_photovolta_solar_pv_industri
1944,Luicella's,https://luicellas.de/,de,luicella ice cream shop cart empti luicella stand make ice cream excit made goal make world ice littl excit make natur unadulter ice cream care select ingredi special perfect harmoni varieti creat...,21_ship_shop_promot_fee
1945,NAMISENS,https://namisens.de/,de,namisen mobil metal test compani measur applic univers sensor system metal compani multi applic test devic metalscop mi lab enabl quick control qualiti alloy properti geometri univers sensor syste...,-1_industri_develop_employe_design
1946,softgarden,https://softgarden.de/,de,softgarden talent acquisit suit perform recruit even function custom thank hrwork cooper question softgarden talent acquisit suit would happi advis alreadi custom colleagu monday friday p free cha...,1_recruit_hire_employe_career
1947,Personal MedSystems,https://cardiosecur.com/,en,mobil ecg monitor cardiosecur toggl navig transform ecg technologycardiosecur lead ecg electrod remot applic cardiosecur featur unparallel eas use ultra light technolog sophist data qualiti lead a...,0_medic_medicin_health_healthcar
1948,rapitag,https://rapitag.com/,en,rapitag intellig merchandis asset protect retail,-1_industri_develop_employe_design
1949,AMproved,https://www.amproved.com/,de,amprov toggl navig welcom amprov onlin shop high qualiti addit manufactur consum offer wide rang product optim improv project wide rang consum smart solut first choic metal addit manufactur need t...,-1_industri_develop_employe_design
1950,searchVIU,https://www.searchviu.com,en,seo data solut seo data inhous team searchviu press enter begin search seo data solut seo data inhous team searchviu ideal solut want signific increas onlin shop sale seo data get relev insight fi...,-1_industri_develop_employe_design
1951,Alaiko,https://alaiko.com/,de,alaiko fulfil e commerc brand choos page help digit process autom fulfil alaiko set new standard scale success e commerc brand brand trust alaiko excel logist meet state art oper softwar best cust...,5_marketplac_retail_salesforc_market
1952,Tempreo - Marktplatz für Zeitarbeit,http://tempreo.de,de,address waltraudenstr ludwigshafengermani contact email phone copyright tempreo right reserv,7_advertis_gmbh_brand_openem
1953,eClear,https://eclear.com/de/,de,tax technolog innov made europ close plugin europ tax technolog innov made europ eclear provid certifi vat duti content end end tax file solut corpor tax depart well full servic tax clear marketpl...,-1_industri_develop_employe_design
1954,Frankfurter Brett,https://www.frankfurter-brett.de/,de,frankfurt board first cut board frankfurt brett onlin shop ship cost order de eu account account job brett edit summer offer magazin kitchen tool b stock deutsch english fran ai eur usd contact of...,21_ship_shop_promot_fee
